,room_id,survey_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,last_modified,latitude,longitude
14998,6858428,1476,6199288,Entire home/apt,Amsterdam,Noord Oost,71,5.0,2,0,96,Romantic Houseboat,2017-07-22 17:25:19.111691,52.381746,4.9671970000000005
14999,18304300,1476,126595184,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,6,4.5,2,1,96,"Wonderfully located apartment in trendy ""Pijp""",2017-07-22 17:25:19.109428,52.349202000000005,4.887597
15000,13843756,1476,81698546,Entire home/apt,Amsterdam,Centrum Oost,26,5.0,2,1,96,Unique central townhouse in garden,2017-07-22 17:25:19.106663,52.364891,4.920799
15001,19146839,1476,84453740,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,2,1,95,Great apartment for couples,2017-07-22 17:25:19.104445,52.346795,4.861307
15002,18745593,1476,130403222,Entire home/apt,Amsterdam,Centrum West,0,0.0,2,0,93,Cheerful studio in Jordaan!,2017-07-22 17:25:19.100984,52.380506,4.887001000000001
15003,18861353,1476,113977564,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,2,1,95,A'dam apt. on a wonderful location!,2017-07-22 17:25:17.286903,52.374279,4.857828
15004,19514351,1476,113977564,Entire home/apt,Amsterdam,De Baarsjes / Oud West,1,0.0,2,2,93,Roof Terrace cozy apt.!,2017-07-22 17:25:17.284733,52.367548,4.851296
15005,19578905,1476,65859990,Entire home/apt,Amsterdam,Westerpark,1,0.0,4,1,95,Authentic Dutch experience in city centre!,2017-07-22 17:25:17.281028,52.372741999999995,4.870983
15006,18982272,1476,107745142,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,3,4.5,2,1,95,A FANTASTIC place located in trendy east area!,2017-07-22 17:25:17.277222,52.363043,4.9433
15007,19651651,1476,113977564,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,1,95,a great choice for your Amsterdam City Trip!,2017-07-22 17:25:17.271545,52.370024,4.852380999999999
15008,18905380,1476,7156578,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,2,0.0,2,1,90,A simple small apt in an excellent neighbourhood.,2017-07-22 17:25:17.269333,52.353663,4.870043
15009,18498772,1476,65859990,Entire home/apt,Amsterdam,Centrum Oost,6,4.5,2,1,95,Stylish & Charming Amsterdam Apartment!,2017-07-22 17:25:17.267081,52.374278000000004,4.921983999999999
15010,19901042,1476,107745142,Entire home/apt,Amsterdam,Watergraafsmeer,0,0.0,2,0,96,STUDIO apt. in A'dam!,2017-07-22 17:25:17.264769,52.339797999999995,4.919509
15011,16011167,1476,1464510,Entire home/apt,Amsterdam,Westpoort,5,4.5,3,1,93,Industrial and Minimal City Apartment,2017-07-22 17:25:17.260339,52.395419,4.876062999999999
15012,19756009,1476,18077595,Entire home/apt,Amsterdam,Slotervaart,0,0.0,2,2,84,Beautiful apartment on west side of Amsterdam,2017-07-22 17:25:17.252794,52.361971000000004,4.838006
15013,14877672,1476,10197276,Entire home/apt,Amsterdam,Oud Oost,9,5.0,2,1,96,Great apartment in popular Amsterdam Oost (East)!,2017-07-22 17:25:17.250561,52.353432,4.9203
15014,4126052,1476,12724394,Entire home/apt,Amsterdam,Centrum West,88,4.5,2,1,94,Super Appartment- Center but quiet,2017-07-22 17:25:17.246583,52.38426,4.888195
15015,19685889,1476,113977564,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,1,95,Fantastic Amsterdam apt. for your stay!,2017-07-22 17:25:14.742254,52.36442,4.863022
15016,19786714,1476,8138863,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,3,0,96,Cozy studio 15 mins from Central Station,2017-07-22 17:25:14.739911,52.371913,4.970416
15017,19167099,1476,84453740,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,4,5.0,2,1,95,Terrific cozy apartment,2017-07-22 17:25:14.737111,52.342599,4.900998
15018,19253929,1476,107745142,Entire home/apt,Amsterdam,Oud Oost,0,0.0,2,1,95,Great Amsterdam apartment!,2017-07-22 17:25:14.735042,52.357559,4.919649
15019,17740484,1476,113977564,Entire home/apt,Amsterdam,De Baarsjes / Oud West,7,5.0,2,0,95,Topfloor! Bright apt. with roof terrace.,2017-07-22 17:25:14.732271,52.371421000000005,4.8704790000000004
15020,13403237,1476,1464510,Entire home/apt,Amsterdam,Watergraafsmeer,9,4.5,2,0,89,Modern & Sleek Studio near City Center!,2017-07-22 17:25:14.729393,52.338905,4.91865
15021,18660069,1476,84449589,Entire home/apt,Amsterdam,Centrum West,2,0.0,2,1,95,MARVELOUS City Center apt!,2017-07-22 17:25:14.727163,52.385611,4.889719
15022,19886436,1476,8138863,Entire home/apt,Amsterdam,Ijburg / Eiland Zeeburg,1,0.0,3,0,96,Cozy studio studio 15 mins from Central Amsterdam,2017-07-22 17:25:14.724981,52.369465000000005,4.9682949999999995
15023,19651883,1476,84453740,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,1,95,A'dam apt.:equipped with all the comforts!,2017-07-22 17:25:14.722542,52.357167,4.855305
15024,19023914,1476,107745142,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,2,2,95,Very special split level space! Trendy East area,2017-07-22 17:25:14.720399,52.367509000000005,4.912425
15025,19303307,1476,113977564,Entire home/apt,Amsterdam,Bos en Lommer,1,0.0,2,1,95,Exceptionally cozy Amsterdam apartment!,2017-07-22 17:25:14.718206,52.382793,4.854667
15026,716107,1476,3689867,Entire home/apt,Amsterdam,De Baarsjes / Oud West,125,4.5,2,1,95,Loft style home nearby city centre,2017-07-22 17:25:14.715337,52.365249,4.869041999999999
15027,14271251,1476,8780140,Entire home/apt,Amsterdam,Noord West,20,5.0,2,1,96,Authentic Dutch dijk house!,2017-07-22 17:25:14.712674,52.415155,4.8944339999999995
15028,18148553,1476,42996222,Entire home/apt,Amsterdam,Oud Noord,24,5.0,4,2,99,Bright Houseboat in Amsterdam!,2017-07-22 17:25:14.710393,52.390855,4.940969
15029,6081376,1476,31566164,Entire home/apt,Amsterdam,Centrum Oost,31,4.5,1,1,87,1 P Studio City Bungalow,2017-07-22 17:25:14.707647,52.367836,4.904006
15030,13990202,1476,83490442,Entire home/apt,Amsterdam,Watergraafsmeer,8,5.0,2,0,96,New studio at Amstel-river 10 min from cs,2017-07-22 17:25:14.702467,52.338771,4.920128
15031,2993046,1476,9282639,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,55,5.0,2,1,96,Studio Apartment Amsterdam South,2017-07-22 17:25:14.699641,52.347055,4.886646
15032,15610200,1476,14874061,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.5,4,1,95,Lovely Apartment in the Old-West Part of Amsterdam,2017-07-22 17:25:14.696297,52.362572,4.865807
15033,5882457,1476,30546845,Entire home/apt,Amsterdam,Oud Oost,62,5.0,2,1,96,Cosy place for 2 near Dappermarket,2017-07-22 17:25:13.210690,52.362745000000004,4.92438
15034,19917104,1476,33115108,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,0,0.0,2,1,95,Sunny appartment near Vondelpark. Amsterdam South,2017-07-22 17:25:13.208284,52.349475,4.848526000000001
15035,13965112,1476,83232943,Entire home/apt,Amsterdam,De Baarsjes / Oud West,16,4.5,3,1,96,Sunny 40 m2 apartemen 5 min from touristic center,2017-07-22 17:25:13.205448,52.371912,4.8655800000000005
15036,15530145,1476,99877704,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,3,5.0,2,1,96,Your own apartment near the city center,2017-07-22 17:25:13.203306,52.351440000000004,4.855608999999999
15037,610537,1476,3027162,Entire home/apt,Amsterdam,Westerpark,40,4.5,3,1,96,Studio in the center of Amsterdam,2017-07-22 17:25:13.201070,52.390135,4.886373000000001
15038,19603501,1476,137826886,Entire home/apt,Amsterdam,Centrum West,1,0.0,2,1,85,Elegant City Retreat at Brouwersgracht,2017-07-22 17:25:13.198892,52.38302,4.88274
15039,15013340,1476,54837753,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,7,5.0,2,0,94,Lovely studio in hip and happening Amsterdam East!,2017-07-22 17:25:13.194639,52.363196,4.935315
15040,3345451,1476,16886502,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,13,5.0,2,2,96,Spacious cosy apt nearby Vondelpark,2017-07-22 17:25:13.191354,52.346121000000004,4.847698
15041,11575520,1476,40788106,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,12,5.0,2,0,96,Ground level appartment with garden,2017-07-22 17:25:13.189105,52.354071999999995,4.892743
15042,9611652,1476,41155891,Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,5.0,2,1,88,"Nice, cosy apartment in Amsterdam.",2017-07-22 17:25:13.186140,52.372586,4.854113
15043,19884373,1476,105744447,Entire home/apt,Amsterdam,Bijlmer Centrum,0,0.0,6,2,99,Entire 2 Bedrooms Apartment 10 Min City Center,2017-07-22 17:25:13.182452,52.326386,4.945819999999999
15044,16009203,1476,12856622,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,5,4.5,2,1,102,Rijksmuseum view Penthouse,2017-07-22 17:25:13.179545,52.359941,4.8871709999999995
15045,12822250,1476,69950866,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,4,5.0,2,1,102,Lovely and quiet apartment,2017-07-22 17:25:10.879281,52.365852000000004,4.935045
15046,16591932,1476,12001090,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,6,5.0,2,1,90,Light Loft Living!,2017-07-22 17:25:10.877084,52.355790999999996,4.898781
15047,9896780,1476,50903092,Entire home/apt,Amsterdam,Westerpark,15,5.0,3,1,96,Cosy apartment beside Westerpark with balcony,2017-07-22 17:25:10.874801,52.384701,4.871904
15048,12839333,1476,4736257,Entire home/apt,Amsterdam,Noord West,3,4.5,3,1,96,Green family house in trending Amsterdam North!,2017-07-22 17:25:10.872499,52.415189,4.8924
15049,13993768,1476,46062643,Entire home/apt,Amsterdam,Bijlmer Oost,19,5.0,4,2,96,Spacious appartement near metro,2017-07-22 17:25:10.870164,52.319431,4.978261
15050,6048826,1476,7843249,Entire home/apt,Amsterdam,Westerpark,48,5.0,2,0,101,Charming studio near city centre,2017-07-22 17:25:10.864738,52.387903,4.879405
15051,9623675,1476,49780839,Entire home/apt,Amsterdam,Noord-West / Noord-Midden,4,5.0,3,2,90,Lovely apartment near to Vondelpark,2017-07-22 17:25:10.861902,52.345303,4.862064
15052,13612108,1476,50808412,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,15,5.0,2,1,96,cozy Appartment near RAI -  & 'de PIJP',2017-07-22 17:25:10.858900,52.344079,4.904053
15053,16700980,1476,69971797,Entire home/apt,Amsterdam,Centrum Oost,6,5.0,2,1,84,Great central apt for people who enjoy life,2017-07-22 17:25:10.855990,52.371685,4.93069
15054,8266082,1476,22543903,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,10,4.5,2,0,96,Lovely Apartment in Amsterdam,2017-07-22 17:25:10.853131,52.364801,4.932993
15055,15139813,1476,60635491,Entire home/apt,Amsterdam,De Baarsjes / Oud West,14,5.0,2,1,96,Beautiful bright apartment with canal view!,2017-07-22 17:25:10.850154,52.371018,4.858418
15056,13954815,1476,22432771,Entire home/apt,Amsterdam,Centrum West,9,5.0,2,1,93,SUPER CENTRAL modern apartment!,2017-07-22 17:25:10.847034,52.383294,4.886657
15057,12179974,1476,65447157,Entire home/apt,Amsterdam,Bos en Lommer,7,5.0,2,1,96,Bright and cozy apartment,2017-07-22 17:25:10.844655,52.384710999999996,4.8527309999999995
15058,19304188,1476,84449589,Entire home/apt,Amsterdam,Centrum West,0,0.0,2,1,95,CENTRAL JORDAN! Great apt. for your stay!,2017-07-22 17:25:10.842224,52.379976,4.883994
15059,11218744,1476,58448699,Entire home/apt,Amsterdam,De Baarsjes / Oud West,82,4.5,2,0,94,welcome to amsterdam,2017-07-22 17:25:10.839202,52.365669,4.873151999999999
15060,19239837,1476,109996992,Entire home/apt,Amsterdam,Westerpark,0,0.0,2,1,96,Penthouse Loft in Amsterdam West,2017-07-22 17:25:10.835909,52.37396,4.8733900000000006
15061,13448441,1476,1600137,Entire home/apt,Amsterdam,Westerpark,10,4.5,2,0,96,Cozy studio apartment in Amsterdam,2017-07-22 17:25:10.833430,52.383711,4.871016
15062,1294092,1476,1255649,Entire home/apt,Amsterdam,De Baarsjes / Oud West,111,5.0,3,0,95,Bellamy Studio Amsterdam,2017-07-22 17:25:10.829914,52.366262,4.865061
15063,19127075,1476,107745142,Entire home/apt,Amsterdam,Watergraafsmeer,3,4.5,2,0,95,Great A'dam studio located in vibrant East area!,2017-07-22 17:25:08.325028,52.338737,4.918215
15064,18484573,1476,11640277,Entire home/apt,Amsterdam,Westerpark,5,5.0,2,1,96,"Awesome apartment, bright, well located!",2017-07-22 17:25:08.321150,52.382395,4.875259
15065,13940277,1476,29315765,Entire home/apt,Amsterdam,Watergraafsmeer,16,5.0,2,1,95,Cosy & Private apartment in a nice area @Amsterdam,2017-07-22 17:25:08.316393,52.344702000000005,4.924071
15066,12940835,1476,30893867,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,0,0.0,3,1,95,Cosy light appartment @ lively eastside,2017-07-22 17:25:08.312576,52.363802,4.937602
15067,19445142,1476,1464510,Entire home/apt,Amsterdam,Bos en Lommer,0,0.0,2,1,95,A lifetime experience at the heart of Amsterdam,2017-07-22 17:25:08.310298,52.377069,4.8486970000000005
15068,19372330,1476,84453740,Entire home/apt,Amsterdam,Buitenveldert / Zuidas,3,5.0,2,2,95,"Great split level house, by the water",2017-07-22 17:25:08.307061,52.325679,4.857634
15069,19703805,1476,34637595,Entire home/apt,Amsterdam,Centrum West,0,0.0,2,1,90,Apartment in Jordaan - Centre of Amsterdam,2017-07-22 17:25:08.304698,52.378439,4.884431
15070,13351132,1476,26096861,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,13,5.0,2,1,90,Modern Houseboat near the city center,2017-07-22 17:25:08.302197,52.37369,4.940134
15071,16263796,1476,65859990,Entire home/apt,Amsterdam,Centrum West,14,5.0,2,1,97,Colourful & Modern APT | near CITY CENTER,2017-07-22 17:25:08.298926,52.382618,4.885217
15072,7042388,1476,18046762,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,15,5.0,2,1,95,Cosy groundfloor apartment in a Hip Area + 2 Bikes,2017-07-22 17:25:08.296719,52.365906,4.938991000000001
15073,19901318,1476,113977564,Entire home/apt,Amsterdam,Westerpark,0,0.0,2,1,95,Excellent 2p A'dam apt!,2017-07-22 17:25:08.294218,52.383983,4.8719589999999995
15074,12597204,1476,68348715,Private room,Amsterdam,Centrum Oost,10,3.0,2,1,300,Room in city centre near Nieuwmarkt,2017-07-22 16:38:35.101996,52.372206,4.900818
15075,18681848,1476,129545708,Private room,Amsterdam,Watergraafsmeer,6,5.0,4,2,215,Authentic farmhouse - Vergulden Eenhoorn Suite I,2017-07-22 16:38:35.099998,52.350612,4.921101
15076,15767547,1476,68348715,Private room,Amsterdam,Centrum Oost,1,0.0,1,1,240,Private room in citycentre near Nieuwmarkt,2017-07-22 16:38:35.097037,52.372892,4.901039
15077,18681420,1476,129545708,Private room,Amsterdam,Watergraafsmeer,4,5.0,4,2,215,Authentic farmhouse - Vergulden Eenhoorn Suite 2,2017-07-22 16:38:35.093644,52.350912,4.919929
15078,19871657,1476,140574117,Private room,Amsterdam,Centrum Oost,0,0.0,3,2,288,Balcony Barcelona Apartment,2017-07-22 16:38:35.091707,52.364492999999996,4.883844
15079,18007211,1476,36419428,Private room,Amsterdam,Noord-West / Noord-Midden,6,5.0,4,2,210,2 rooms w/ private bathroom & access to garden,2017-07-22 16:38:35.089643,52.353611,4.866437
15080,3896500,1476,20171636,Private room,Amsterdam,Centrum Oost,70,5.0,4,1,228,BnB Houseboat Southern Comfort,2017-07-22 16:38:35.087024,52.375372,4.915341000000001
15081,16144980,1476,25096355,Private room,Amsterdam,Centrum West,9,5.0,4,2,263,Large 2 story canal apartment next to Dam square,2017-07-22 16:38:35.083976,52.370517,4.897225
15082,19620012,1476,26697824,Private room,Amsterdam,Centrum West,0,0.0,4,2,300,110m2 city apartment,2017-07-22 16:38:35.080246,52.370108,4.881963
15083,19589301,1476,137697864,Private room,Amsterdam,Noord-West / Noord-Midden,0,0.0,3,2,210,Lovely Museum Quarter Private Rooms,2017-07-22 16:38:35.078240,52.35535,4.883516
15084,18480012,1476,126804552,Private room,Amsterdam,Oostelijk Havengebied / Indische Buurt,9,5.0,4,2,222,Centrally located cozy apartment in Amsterdam,2017-07-22 16:38:35.074625,52.363838,4.934944000000001
15085,9974539,1476,17266531,Private room,Amsterdam,Centrum Oost,4,5.0,2,1,235,Private Garden View Room in Center!,2017-07-22 16:38:35.071999,52.361086,4.901434
15086,17494795,1476,2160081,Private room,Amsterdam,De Baarsjes / Oud West,2,0.0,2,1,263,Cozy spacious room next to a canal in De Baarjes!,2017-07-22 16:38:35.069717,52.371349,4.858683999999999
15087,7271836,1476,35304855,Private room,Amsterdam,Oud Oost,39,4.5,5,1,210,Cosy apartment close to the centre,2017-07-22 16:38:35.067053,52.357521000000006,4.917587
15088,13742712,1476,80462092,Private room,Amsterdam,Centrum West,7,5.0,2,1,234,Canal View Superior Suite by Vera,2017-07-22 16:38:35.062359,52.369815,4.886566
15089,17312436,1476,116828085,Private room,Amsterdam,De Baarsjes / Oud West,14,5.0,4,2,246,|Warm and charming apt in Amsterdam Oud -West|,2017-07-22 16:38:33.460682,52.361074,4.8524449999999995
15090,13973755,1476,10139913,Private room,Amsterdam,Centrum Oost,15,5.0,3,1,234,Stylish & Spatious Attic Studio,2017-07-22 16:38:33.456288,52.367992,4.907144000000001
15091,16224376,1476,45659759,Private room,Amsterdam,Centrum Oost,24,5.0,2,1,216,Private room in apartment in heart of Amsterdam,2017-07-22 16:38:33.454314,52.363728,4.883801
15092,17007855,1476,886406,Private room,Amsterdam,Centrum West,0,0.0,1,1,221,Cozy DAM SQUARE 4 BDr Apartment !,2017-07-22 16:38:33.450713,52.372303,4.891301
15093,19710188,1476,21279477,Private room,Amsterdam,Centrum West,0,0.0,2,1,300,Cosy Room on the Nine Streets,2017-07-22 16:38:33.448720,52.369534,4.886936
15094,18816109,1476,21681343,Private room,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,269,Nice room,2017-07-22 16:38:33.446670,52.352252,4.89919
15095,19704575,1476,13993611,Private room,Amsterdam,De Baarsjes / Oud West,0,0.0,4,2,286,Premium & Luxury apartment,2017-07-22 16:38:33.444665,52.358788,4.859264
15096,13092845,1476,72689311,Private room,Amsterdam,Centrum Oost,17,4.5,4,0,300,Katja's City Apartment,2017-07-22 16:38:33.442102,52.360532,4.892451
15097,12597740,1476,68348715,Private room,Amsterdam,Centrum Oost,13,4.0,4,1,300,Room in citycentre near Nieuwmarkt.,2017-07-22 16:38:33.435042,52.372811,4.9009279999999995
15098,18681512,1476,129545708,Private room,Amsterdam,Watergraafsmeer,4,4.5,4,2,215,Authentic farmhouse - Vergulden Eenhoorn Suite 3,2017-07-22 16:38:33.425921,52.350538,4.920589
15099,17147251,1476,14874061,Private room,Amsterdam,Centrum West,11,4.5,4,1,210,Charming 17th-Century Monument House in Jordaan,2017-07-22 16:38:33.423802,52.379267999999996,4.884440000000001
15100,15463427,1476,47488392,Private room,Amsterdam,Centrum Oost,24,4.5,4,2,240,Spacious double room in Amsterdam,2017-07-22 16:38:31.640410,52.368865,4.909606
15101,18133099,1476,79850231,Private room,Amsterdam,De Baarsjes / Oud West,2,0.0,2,1,239,Central luxury apartment with a stunning terrace,2017-07-22 16:38:31.638175,52.362487,4.861319
15102,18196919,1476,2829587,Private room,Amsterdam,Geuzenveld / Slotermeer,4,4.5,6,2,241,2 rooms in shared apartment (max 4 guests),2017-07-22 16:38:31.635506,52.374258000000005,4.83556
15103,18747678,1476,130291036,Private room,Amsterdam,Centrum Oost,3,5.0,2,0,240,Canal house studio with great view second floor,2017-07-22 16:38:31.632288,52.363305,4.897483
15104,5722319,1476,29647728,Private room,Amsterdam,Oud Noord,142,5.0,4,0,174,The Little House in the garden,2017-07-22 16:35:39.606739,52.384298,4.9076889999999995
15105,10562864,1476,52628715,Private room,Amsterdam,Centrum Oost,26,4.0,4,1,150,Romantic private loft at City Centre | Canal view,2017-07-22 16:35:37.055651,52.363544,4.899749
15106,1566167,1476,3839770,Private room,Amsterdam,Centrum West,2,0.0,2,1,180,AmsterHouse doubleRoom ,2017-07-22 16:35:37.053479,52.370809,4.894461
15107,3545277,1476,459028,Private room,Amsterdam,Centrum Oost,36,4.5,3,1,156,B&B Central Canal House Green Room,2017-07-22 16:35:37.049130,52.375461,4.903355
15108,10562065,1476,52628715,Private room,Amsterdam,Centrum Oost,30,4.5,4,1,150,Upper class private apartment with view over canal,2017-07-22 16:35:37.046811,52.363398,4.899780000000001
15109,14326160,1476,32968485,Private room,Amsterdam,Centrum Oost,26,5.0,2,1,180,Stylish Riverside Suite in City Center,2017-07-22 16:35:37.042329,52.367622,4.9020019999999995
15110,1565929,1476,3839770,Private room,Amsterdam,Centrum West,1,0.0,2,1,180,Great room to sleep peacefully ,2017-07-22 16:35:37.037623,52.376084000000006,4.897994000000001
15111,16688220,1476,110487734,Private room,Amsterdam,Centrum West,1,0.0,4,2,152,Beauty Flat in Heart of Amsterdam,2017-07-22 16:35:37.032263,52.371303000000005,4.891937
15112,7614467,1476,39933725,Private room,Amsterdam,Centrum West,3,4.5,3,2,180,Red Light District Apartment,2017-07-22 16:35:37.025963,52.374984000000005,4.897623
15113,3649042,1476,459028,Private room,Amsterdam,Centrum Oost,49,4.5,2,1,156,B&B Central Canal House Attic Room,2017-07-22 16:35:35.232142,52.37424,4.903299
15114,16892355,1476,86173176,Private room,Amsterdam,Centrum West,0,0.0,2,1,180,Amsterdam De Wallen Historic District Hideout,2017-07-22 16:35:35.230031,52.372846,4.896739
15115,10318925,1476,12813906,Private room,Amsterdam,Centrum Oost,61,5.0,4,2,174,Canal penthouse in the center,2017-07-22 16:35:35.225810,52.368367,4.8969309999999995
15116,16175728,1476,105605002,Private room,Amsterdam,Centrum West,0,0.0,4,1,150,Top location on Famous Flowermarket in Canal House,2017-07-22 16:35:35.219035,52.368152,4.890836
15117,15242733,1476,44714709,Private room,Amsterdam,Centrum Oost,40,5.0,3,1,150,Cozy apartment overlooking a 17th Century Canal,2017-07-22 16:35:35.209679,52.363426000000004,4.9077269999999995
15118,3926133,1476,20341346,Private room,Amsterdam,Centrum Oost,19,4.5,2,1,148,"Central, quiet, charming B&B Houseboat Morocco",2017-07-22 16:35:35.203632,52.374714000000004,4.906535
15119,17521077,1476,78778317,Private room,Amsterdam,Centrum West,3,5.0,2,1,156,Spacious room in the historic centre of Amsterdam,2017-07-22 16:35:33.451071,52.373738,4.896328
15120,14436714,1476,409583,Private room,Amsterdam,Centrum Oost,3,4.5,2,1,156,Room with a view over the canal,2017-07-22 16:35:33.447028,52.371148,4.910391000000001
15121,6163575,1476,31975730,Private room,Amsterdam,Centrum Oost,0,0.0,2,1,180,30m2 room in Amsterdam city center,2017-07-22 16:35:33.444137,52.369056,4.899476
15122,17538937,1476,84449589,Private room,Amsterdam,Centrum Oost,22,4.0,4,3,179,Rijks I apartment. 3 bedrooms!!,2017-07-22 16:35:33.436033,52.36418,4.8880099999999995
15123,13994692,1476,50892346,Private room,Amsterdam,Centrum West,1,0.0,2,1,180,"Spui #2, Best Spot and Price!",2017-07-22 16:35:33.433344,52.372013,4.889088
15124,8694219,1476,13270719,Private room,Amsterdam,Noord West,12,5.0,4,1,183,Your own floor in our lovely house,2017-07-22 16:35:31.848920,52.406051,4.9004010000000005
15125,818085,1476,3788898,Private room,Amsterdam,Centrum West,57,5.0,2,1,150,La Vie En Rose apartment 2 Amsterdam Centre,2017-07-22 16:35:31.840725,52.374814,4.892939
15126,19637722,1476,25096355,Private room,Amsterdam,Centrum West,0,0.0,2,1,167,Large 2 story canal apartment next to Dam square,2017-07-22 16:35:31.835456,52.371203,4.896312
15127,17671795,1476,7262131,Private room,Amsterdam,Centrum Oost,2,0.0,2,1,180,Monument Canal House for a Cat -Lovers :),2017-07-22 16:35:31.827001,52.364323,4.888757
15128,14929937,1476,93875577,Private room,Amsterdam,Oostelijk Havengebied / Indische Buurt,6,5.0,2,1,150,Lovely independent room Amsterdam Center near IJ,2017-07-22 16:35:29.989641,52.37407,4.94913
15129,18059130,1476,11969034,Private room,Amsterdam,Centrum Oost,15,5.0,4,2,177,Amstel Imperial,2017-07-22 16:35:29.981347,52.366284,4.89615
15130,17799350,1476,5330753,Private room,Amsterdam,Noord West,0,0.0,4,2,180,"Spacious, 2 bedrooms FREE parking",2017-07-22 16:35:29.979077,52.400858,4.920289
15131,18742700,1476,3260802,Private room,Amsterdam,Centrum West,1,0.0,2,1,150,Geranium Guest Room: Large & Calm in City Center,2017-07-22 16:35:29.976615,52.379014,4.893143
15132,10110333,1476,38225075,Private room,Amsterdam,Centrum Oost,1,0.0,2,1,180,Big 2-pers bedroom close to centre,2017-07-22 16:35:28.339661,52.368796,4.920214
15133,13033368,1476,72040780,Private room,Amsterdam,Centrum Oost,12,5.0,2,1,168,spacious room in the heart of the city centre JW,2017-07-22 16:35:28.337087,52.363377,4.889819
15134,16190593,1476,105724605,Private room,Amsterdam,Centrum West,5,4.5,2,1,180,AmsterdamprivateroomDamsquare,2017-07-22 16:35:28.331986,52.369957,4.892106
15135,18931304,1476,47339371,Private room,Amsterdam,Noord Oost,1,0.0,2,1,150,"In de Oude Zagerij - I Saw ""The Workshop""",2017-07-22 16:35:28.316834,52.410067,4.965932
15136,834233,1476,4364462,Private room,Amsterdam,Centrum Oost,200,5.0,2,1,150,"B&B Mondriaan, bright and modern studio",2017-07-22 16:35:26.812528,52.371357,4.905018
15137,18002360,1476,20452909,Private room,Amsterdam,Centrum Oost,14,5.0,4,1,179,Private Rooftop Room with terrace in OldCityCentre,2017-07-22 16:35:26.810473,52.372009000000006,4.901387000000001
15138,16447442,1476,107667960,Private room,Amsterdam,Centrum West,15,4.0,4,2,162,Nice room in A'dam Center!,2017-07-22 16:35:26.795664,52.375184999999995,4.8916
15139,19800490,1476,39110511,Private room,Amsterdam,Centrum Oost,0,0.0,2,0,150,Private small room with private bathroom @ centre,2017-07-22 16:35:24.942845,52.36412,4.88994
15140,858666,1476,4494136,Private room,Amsterdam,Oostelijk Havengebied / Indische Buurt,268,5.0,2,1,168,LUXURY INDEPENDENT STUDIO on SHIP : free bikes!,2017-07-22 16:35:23.507841,52.378567,4.927698
15141,19135472,1476,124609481,Private room,Amsterdam,Centrum Oost,0,0.0,2,1,162,"Perfect location, spacious & clean room",2017-07-22 16:35:19.124912,52.365832,4.8987620000000005
15142,19781445,1476,126069784,Private room,Amsterdam,Centrum West,0,0.0,4,1,180,Cozy appartment in the middle of the city,2017-07-22 16:35:19.122889,52.37781,4.8897949999999994
15143,16512835,1476,40014941,Private room,Amsterdam,Noord-West / Noord-Midden,20,3.5,4,1,179,Vondelpark room in fully equipped apartment,2017-07-22 16:35:19.113410,52.353659,4.852275
15144,18114281,1476,124806254,Private room,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,2,1,174,Stylish and quaint - perfect for a short visit.,2017-07-22 16:35:17.543041,52.352654,4.890057
15145,19636553,1476,138001875,Private room,Amsterdam,Buitenveldert / Zuidas,3,5.0,7,3,168,3  luxury bedrooms only for 4-5or 6 people,2017-07-22 16:35:17.537468,52.330252,4.866704
15146,18071351,1476,11999657,Private room,Amsterdam,Ijburg / Eiland Zeeburg,0,0.0,2,1,180,Cosy Double Room In Amsterdam,2017-07-22 16:35:17.534875,52.361553,4.991055
